Date,returns,Y_return,vol-20,vol_20,T_vol_shock,lag_return
2021-11-03,-0.00334564126905534,-0.00334564126905534,0.00845983090610482,0.00845983090610482,0,-0.00227262873684595
2021-11-04,0.00490134492655331,0.00490134492655331,0.00818666467204734,0.00818666467204734,0,-0.00334564126905534
2021-11-08,0.00843403734829471,0.00843403734829471,0.00820053218311304,0.00820053218311304,0,0.00490134492655331
2021-11-09,-0.00134582665382821,-0.00134582665382821,0.00812275673573891,0.00812275673573891,0,0.00843403734829471
2021-11-10,-0.00150026063343668,-0.00150026063343668,0.00811266143609512,0.00811266143609512,0,-0.00134582665382821
2021-11-11,-0.00800207185820445,-0.00800207185820445,0.00829260033986766,0.00829260033986766,0,-0.00150026063343668
2021-11-12,0.0127391184530934,0.0127391184530934,0.00852944077250404,0.00852944077250404,0,-0.00800207185820445
2021-11-15,0.000369997899655718,0.000369997899655718,0.00821163538436857,0.00821163538436857,0,0.0127391184530934
2021-11-16,-0.00610658927300845,-0.00610658927300845,0.00806370101876843,0.00806370101876843,0,0.000369997899655718
2021-11-17,-0.00560195622691692,-0.00560195622691692,0.00811152811682714,0.00811152811682714,0,-0.00610658927300845
2021-11-18,-0.0075062975371328,-0.0075062975371328,0.00807825972642404,0.00807825972642404,0,-0.00560195622691692
2021-11-22,-0.0197980668487385,-0.0197980668487385,0.00904812166075746,0.00904812166075746,0,-0.0075062975371328
2021-11-23,0.00497132041708863,0.00497132041708863,0.00917861689812676,0.00917861689812676,0,-0.0197980668487385
2021-11-24,-0.00505744910102147,-0.00505744910102147,0.00919092178085453,0.00919092178085453,0,0.00497132041708863
2021-11-25,0.00693534728823733,0.00693534728823733,0.00914099235900314,0.00914099235900314,0,-0.00505744910102147
2021-11-26,-0.0295021956571139,-0.0295021956571139,0.0110156460090079,0.0110156460090079,1,0.00693534728823733
2021-11-29,0.00161383124783382,0.00161383124783382,0.0103712575981859,0.0103712575981859,0,-0.0295021956571139
2021-11-30,-0.00415722850725357,-0.00415722850725357,0.010205252724619,0.010205252724619,0,0.00161383124783382
